
1332,금융,[인천] 2024년 티몬ㆍ위메프 등 정산지연 피해기업 지원을 위한 중소기업 긴급 경영안정자금 지원 공고,예산 소진시까지,인천광역시,인천테크노파크,2024-08-19,469
1331,기술,2024년 3차 혁신제품 지정 시행 공고,2024-08-13 ~ 2024-09-16,해양수산부,해양수산과학기술진흥원,2024-08-19,372
1330,기술,[경기] 2024년 ESG 국제 인증 취득 참가기업 모집 공고(중소기업 ESG 경영 지원),2024-08-22 ~ 2024-09-06,경기도,경기도경제과학진흥원,2024-08-19,518
1329,경영,[제주] 2024년 모범음식점 및 음식문화개선 실천업소 모집 공고,2024-08-19 ~ 2024-09-05,제주특별자치도,한국외식업중앙회,2024-08-19,216
1328,인력,[서울] 4050 인턴십(풀타임) 참여기업 모집 변경 공고,예산 소진시까지,서울특별시,서울시50플러스재단,2024-08-19,624
1327,창업,2024년 6회 KTOA 벤처리움 데모데이 참가기업 모집 공고,2024-08-14 ~ 2024-09-03,과학기술정보통신부,한국통신사업자연합회,2024-08-19,341
1326,기술,[부산ㆍ울산ㆍ경남] 2024년 ICTㆍAI 기업 및 개발자 딥러닝 서버 지원 모집 공고(ICT이노베이션스퀘어 확산 사업),2024-08-14 ~ 2024-08-27,과학기술정보통신부,부산정보산업진흥원,2024-08-19,284
1325,인력,[서울] 2024년 새일여성인턴제 참여기업 모집 공고,예산 소진시까지,서울특별시,기초자치단체,2024-08-19,495
1324,경영,[인천] 2024년 어르신일자리 창출 우수기업ㆍ기관 인증제 공고,2024-08-14 ~ 2024-09-06,인천광역시,직접수행,2024-08-19,237
1323,기술,2024년 2차 골대체 융합의료기기 실증기반 구축사업 수혜기업 모집 공고,2024-08-16 ~ 2024-09-02,산업통상자원부,광주테크노파크,2024-08-19,224


1322,수출,[충남] 2024년 중국(광저우) 수출상담회 참가기업 모집 공고(충남지역기업 성장사다리지원사업(수출디딤돌지원사업)),2024-08-14 ~ 2024-08-30,충청남도,충남테크노파크,2024-08-19,240
1321,경영,[경기] 2024년 공공인프라 실증지원 기회발굴 프로그램 참여기업 모집 공고,2024-08-22 ~ 2024-08-30,경기도,경기도경제과학진흥원,2024-08-19,377
1320,경영,[전북] 전주시 2024년 2차 중소기업 환경개선사업 참가업체 모집 공고,2024-08-28 ~ 2024-08-30,전북특별자치도,기초자치단체,2024-08-19,583
